Clusters,Iteration,Dimensions,Gamma,Points,Loss,Scale
20,-1,1,1,100,2.0907383,7
20,-1,1,10,100,0.58353484,7
20,-1,1,100,100,-0.04756096,7
20,-1,1,1,278,1.7436315,7
20,-1,1,10,278,0.48752975,7
20,-1,1,100,278,-0.025471807,7
20,-1,1,1,774,2.3213046,7
20,-1,1,10,774,0.2630689,7
20,-1,1,100,774,-0.013997078,7
20,-1,1,1,2154,1.9616787,7
20,-1,1,10,2154,0.14129972,7
20,-1,1,100,2154,0.014009237,7
20,-1,1,1,5994,2.622312,7
20,-1,1,10,5994,0.44016457,7
20,-1,1,100,5994,0.0077233315,7
20,-1,1,1,16681,2.0537553,7
20,-1,1,10,16681,0.41969633,7
20,-1,1,100,16681,0.0005502701,7
20,-1,1,1,46415,2.4398808,7
20,-1,1,10,46415,0.41718245,7
20,-1,1,100,46415,0.00512743,7
20,-1,1,1,129154,1.9883828,7
20,-1,1,10,129154,0.2805276,7
20,-1,1,100,129154,-0.05381441,7
20,-1,1,1,359381,3.5518432,7
20,-1,1,10,359381,0.49574327,7
20,-1,1,100,359381,0.02703762,7
20,-1,1,1,1000000,3.0070696,7
20,-1,1,10,1000000,0.47963428,7
20,-1,1,100,1000000,0.012381554,7
20,-1,1,1,100,1.7933074,8
20,-1,1,10,100,0.52135885,8
20,-1,1,100,100,-0.031236589,8
20,-1,1,1,278,1.7628783,8
20,-1,1,10,278,0.28363276,8
20,-1,1,100,278,-0.008916736,8
20,-1,1,1,774,1.4650764,8
20,-1,1,10,774,0.1283195,8
20,-1,1,100,774,0.017834425,8
20,-1,1,1,2154,2.0773773,8
20,-1,1,10,2154,0.2703581,8
20,-1,1,100,2154,0.0020318031,8
20,-1,1,1,5994,1.6758575,8
20,-1,1,10,5994,0.17323065,8
20,-1,1,100,5994,0.014365673,8
20,-1,1,1,16681,2.436449,8
20,-1,1,10,16681,0.40377045,8
20,-1,1,100,16681,0.041217327,8
20,-1,1,1,46415,1.9967871,8
20,-1,1,10,46415,0.29275417,8
20,-1,1,100,46415,0.0134654045,8
20,-1,1,1,129154,2.0521693,8
20,-1,1,10,129154,0.25377607,8
20,-1,1,100,129154,0.041505337,8
20,-1,1,1,359381,2.1012297,8
20,-1,1,10,359381,0.32261944,8
20,-1,1,100,359381,0.013967514,8
20,-1,1,1,1000000,2.3177319,8
20,-1,1,10,1000000,0.47440147,8
20,-1,1,100,1000000,0.013887405,8
20,-1,1,1,100,1.6825848,9
20,-1,1,10,100,0.34247458,9
20,-1,1,100,100,-0.08867511,9
20,-1,1,1,278,1.1620033,9
20,-1,1,10,278,0.085270405,9
20,-1,1,100,278,-0.016546488,9
20,-1,1,1,774,1.410317,9
20,-1,1,10,774,0.18668008,9
20,-1,1,100,774,0.00335598,9
20,-1,1,1,2154,1.900125,9
20,-1,1,10,2154,0.3297181,9
20,-1,1,100,2154,-0.0014076233,9
20,-1,1,1,5994,1.5337448,9
20,-1,1,10,5994,0.30872202,9
20,-1,1,100,5994,0.009417057,9
20,-1,1,1,16681,1.7965612,9
20,-1,1,10,16681,0.2642274,9
20,-1,1,100,16681,-0.008617401,9
20,-1,1,1,46415,1.9088254,9
20,-1,1,10,46415,0.1321497,9
20,-1,1,100,46415,-0.007965565,9
20,-1,1,1,129154,1.5668459,9
20,-1,1,10,129154,0.13715792,9
20,-1,1,100,129154,0.0117173195,9
20,-1,1,1,359381,2.370554,9
20,-1,1,10,359381,0.47882748,9
20,-1,1,100,359381,0.014903069,9
20,-1,1,1,1000000,1.9757242,9
20,-1,1,10,1000000,0.24397278,9
20,-1,1,100,1000000,-0.009675026,9
20,-1,1,1,100,1.14304,10
20,-1,1,10,100,0.023812175,10
20,-1,1,100,100,-0.016017675,10
20,-1,1,1,278,0.7787328,10
20,-1,1,10,278,-0.007498741,10
20,-1,1,100,278,-0.003674984,10
20,-1,1,1,774,1.5813243,10
20,-1,1,10,774,0.14611936,10
20,-1,1,100,774,0.007895708,10
20,-1,1,1,2154,1.4463115,10
20,-1,1,10,2154,0.25909734,10
20,-1,1,100,2154,0.0025224686,10
20,-1,1,1,5994,1.3035507,10
20,-1,1,10,5994,0.4310217,10
20,-1,1,100,5994,0.006626129,10
20,-1,1,1,16681,1.4570832,10
20,-1,1,10,16681,0.14239264,10
20,-1,1,100,16681,-0.035088062,10
20,-1,1,1,46415,2.1377978,10
20,-1,1,10,46415,0.19325018,10
20,-1,1,100,46415,-0.0025467873,10
20,-1,1,1,129154,1.8284206,10
20,-1,1,10,129154,0.2938304,10
20,-1,1,100,129154,0.008422375,10
20,-1,1,1,359381,1.1162901,10
20,-1,1,10,359381,0.077178,10
20,-1,1,100,359381,0.01529026,10
20,-1,1,1,1000000,1.8940125,10
20,-1,1,10,1000000,0.12758446,10
20,-1,1,100,1000000,0.0116147995,10
20,-1,2,1,100,3.1923966,1
20,-1,2,10,100,1.8475106,1
20,-1,2,100,100,0.063248694,1
20,-1,2,1,278,3.0792851,1
20,-1,2,10,278,2.0413055,1
20,-1,2,100,278,0.12777829,1
20,-1,2,1,774,3.0793338,1
20,-1,2,10,774,2.2056835,1
20,-1,2,100,774,0.12618601,1
20,-1,2,1,2154,2.883667,1
20,-1,2,10,2154,2.2558117,1
20,-1,2,100,2154,0.1513958,1
20,-1,2,1,5994,2.9183028,1
20,-1,2,10,5994,2.4377015,1
20,-1,2,100,5994,0.111005545,1
20,-1,2,1,16681,2.8480453,1
20,-1,2,10,16681,2.728014,1
20,-1,2,100,16681,0.25108004,1
20,-1,2,1,46415,2.850461,1
20,-1,2,10,46415,2.6636186,1
20,-1,2,100,46415,0.20259571,1
20,-1,2,1,129154,2.8269205,1
20,-1,2,10,129154,2.7798767,1
20,-1,2,100,129154,0.38472176,1
20,-1,2,1,359381,2.9303498,1
20,-1,2,10,359381,2.8580174,1
20,-1,2,100,359381,0.28477192,1
20,-1,2,1,1000000,2.9071417,1
20,-1,2,10,1000000,2.879408,1
20,-1,2,100,1000000,0.4054184,1
20,-1,2,1,100,3.4201403,2
20,-1,2,10,100,0.9736453,2
20,-1,2,100,100,-0.061504155,2
20,-1,2,1,278,3.2227664,2
20,-1,2,10,278,0.7177681,2
20,-1,2,100,278,-0.049659252,2
20,-1,2,1,774,2.8961585,2
20,-1,2,10,774,0.7431786,2
20,-1,2,100,774,0.0060384274,2
20,-1,2,1,2154,2.8490973,2
20,-1,2,10,2154,0.9157915,2
20,-1,2,100,2154,0.014111042,2
20,-1,2,1,5994,2.9456525,2
20,-1,2,10,5994,0.7649927,2
20,-1,2,100,5994,0.011098862,2
20,-1,2,1,16681,2.9751425,2
20,-1,2,10,16681,0.88141155,2
20,-1,2,100,16681,0.0015468597,2
20,-1,2,1,46415,2.9274726,2
20,-1,2,10,46415,0.70218277,2
20,-1,2,100,46415,0.002448082,2
20,-1,2,1,129154,2.8605423,2
20,-1,2,10,129154,1.0533619,2
20,-1,2,100,129154,0.0036873817,2
20,-1,2,1,359381,2.8711405,2
20,-1,2,10,359381,0.82029724,2
20,-1,2,100,359381,0.0043821335,2
20,-1,2,1,1000000,3.0629911,2
20,-1,2,10,1000000,1.0234413,2
20,-1,2,100,1000000,0.008182526,2
20,-1,2,1,100,2.0274591,3
20,-1,2,10,100,0.19020784,3
20,-1,2,100,100,-0.045374036,3
20,-1,2,1,278,2.0538201,3
20,-1,2,10,278,0.19951415,3
20,-1,2,100,278,0.00061941147,3
20,-1,2,1,774,2.7288668,3
20,-1,2,10,774,0.24054384,3
20,-1,2,100,774,0.023953915,3
20,-1,2,1,2154,2.4646654,3
20,-1,2,10,2154,0.21011019,3
20,-1,2,100,2154,-0.0011072159,3
20,-1,2,1,5994,2.730689,3
20,-1,2,10,5994,0.16575098,3
20,-1,2,100,5994,-0.0005531311,3
20,-1,2,1,16681,2.814815,3
20,-1,2,10,16681,0.2763381,3
20,-1,2,100,16681,0.0029001236,3
20,-1,2,1,46415,2.839459,3
20,-1,2,10,46415,0.43069077,3
20,-1,2,100,46415,0.0010361671,3
20,-1,2,1,129154,2.839017,3
20,-1,2,10,129154,0.3098278,3
20,-1,2,100,129154,0.0043354034,3
20,-1,2,1,359381,2.8669882,3
20,-1,2,10,359381,0.5369444,3
20,-1,2,100,359381,-0.002090454,3
20,-1,2,1,1000000,2.8311043,3
20,-1,2,10,1000000,0.4302311,3
20,-1,2,100,1000000,0.004295349,3
20,-1,2,1,100,1.6826447,4
20,-1,2,10,100,0.15575707,4
20,-1,2,100,100,-0.037104964,4
20,-1,2,1,278,1.5241675,4
20,-1,2,10,278,0.074608564,4
20,-1,2,100,278,-0.016336441,4
20,-1,2,1,774,1.7478945,4
20,-1,2,10,774,0.053063154,4
20,-1,2,100,774,-0.011667013,4
20,-1,2,1,2154,1.5564189,4
20,-1,2,10,2154,0.058287144,4
20,-1,2,100,2154,-0.001326561,4
20,-1,2,1,5994,1.9879832,4
20,-1,2,10,5994,0.040888786,4
20,-1,2,100,5994,-0.00089263916,4
20,-1,2,1,16681,1.9498467,4
20,-1,2,10,16681,0.08948469,4
20,-1,2,100,16681,0.0020341873,4
20,-1,2,1,46415,2.1914382,4
20,-1,2,10,46415,0.09031391,4
20,-1,2,100,46415,-0.00030088425,4
20,-1,2,1,129154,2.4008665,4
20,-1,2,10,129154,0.20421886,4
20,-1,2,100,129154,-0.00025367737,4
20,-1,2,1,359381,2.097456,4
20,-1,2,10,359381,0.17337227,4
20,-1,2,100,359381,-0.0013990402,4
20,-1,2,1,1000000,1.8669529,4
20,-1,2,10,1000000,0.15210056,4
20,-1,2,100,1000000,0.0027770996,4
20,-1,2,1,100,1.3121362,5
20,-1,2,10,100,-0.110854626,5
20,-1,2,100,100,-0.048435926,5
20,-1,2,1,278,1.0998757,5
20,-1,2,10,278,0.003002882,5
20,-1,2,100,278,-0.011314392,5
20,-1,2,1,774,1.0168171,5
20,-1,2,10,774,-0.012585163,5
20,-1,2,100,774,4.2438507e-05,5
20,-1,2,1,2154,1.0559611,5
20,-1,2,10,2154,0.0072922707,5
20,-1,2,100,2154,-0.0013155937,5
20,-1,2,1,5994,1.2575288,5
20,-1,2,10,5994,0.009899139,5
20,-1,2,100,5994,-0.008924007,5
20,-1,2,1,16681,1.4574175,5
20,-1,2,10,16681,0.029484272,5
20,-1,2,100,16681,0.00057029724,5
20,-1,2,1,46415,1.4472427,5
20,-1,2,10,46415,0.032841682,5
20,-1,2,100,46415,-0.00048542023,5
20,-1,2,1,129154,1.7460928,5
20,-1,2,10,129154,0.041801453,5
20,-1,2,100,129154,-0.00039482117,5
20,-1,2,1,359381,1.5333376,5
20,-1,2,10,359381,0.029690742,5
20,-1,2,100,359381,-4.1007996e-05,5
20,-1,2,1,1000000,1.5461807,5
20,-1,2,10,1000000,0.049776077,5
20,-1,2,100,1000000,0.00041770935,5
20,-1,2,1,100,0.6819072,6
20,-1,2,10,100,-0.037926912,6
20,-1,2,100,100,-0.0023260117,6
20,-1,2,1,278,0.96235824,6
20,-1,2,10,278,-0.02400732,6
20,-1,2,100,278,-0.015180111,6
20,-1,2,1,774,0.71417475,6
20,-1,2,10,774,-0.02859068,6
20,-1,2,100,774,-0.0010089874,6
20,-1,2,1,2154,0.85627604,6
20,-1,2,10,2154,-0.0057382584,6
20,-1,2,100,2154,-0.0010919571,6
20,-1,2,1,5994,0.906867,6
20,-1,2,10,5994,0.0050988197,6
20,-1,2,100,5994,-0.0006008148,6
20,-1,2,1,16681,1.033958,6
20,-1,2,10,16681,0.0024166107,6
20,-1,2,100,16681,-8.583069e-05,6
20,-1,2,1,46415,1.0650015,6
20,-1,2,10,46415,0.033639908,6
20,-1,2,100,46415,0.00047683716,6
20,-1,2,1,129154,1.1060686,6
20,-1,2,10,129154,-0.0014982224,6
20,-1,2,100,129154,-2.9563904e-05,6
20,-1,2,1,359381,1.2379723,6
20,-1,2,10,359381,0.011710167,6
20,-1,2,100,359381,0.0010490417,6
20,-1,2,1,1000000,1.4682808,6
20,-1,2,10,1000000,0.04201317,6
20,-1,2,100,1000000,3.0517578e-05,6
20,-1,2,1,100,0.29701424,7
20,-1,2,10,100,-0.157974,7
20,-1,2,100,100,-0.011017323,7
20,-1,2,1,278,0.42530537,7
20,-1,2,10,278,-0.01633501,7
20,-1,2,100,278,-0.012106895,7
20,-1,2,1,774,0.5199661,7
20,-1,2,10,774,-0.028188229,7
20,-1,2,100,774,-0.04145193,7
20,-1,2,1,2154,0.6514478,7
20,-1,2,10,2154,0.043537617,7
20,-1,2,100,2154,-0.0017123222,7
20,-1,2,1,5994,0.45364952,7
20,-1,2,10,5994,0.010860443,7
20,-1,2,100,5994,0.0004196167,7
20,-1,2,1,16681,0.63890076,7
20,-1,2,10,16681,0.0055646896,7
20,-1,2,100,16681,-8.678436e-05,7
20,-1,2,1,46415,0.5902271,7
20,-1,2,10,46415,0.005601883,7
20,-1,2,100,46415,0.00028038025,7
20,-1,2,1,129154,0.79712963,7
20,-1,2,10,129154,0.0063934326,7
20,-1,2,100,129154,-0.00013828278,7
20,-1,2,1,359381,0.70312786,7
20,-1,2,10,359381,0.0016174316,7
20,-1,2,100,359381,-0.00029850006,7
20,-1,2,1,1000000,0.61650085,7
20,-1,2,10,1000000,0.0036306381,7
20,-1,2,100,1000000,3.33786e-05,7
20,-1,2,1,100,0.47862864,8
20,-1,2,10,100,-0.10535073,8
20,-1,2,100,100,-0.0191679,8
20,-1,2,1,278,0.37364292,8
20,-1,2,10,278,-0.013522148,8
20,-1,2,100,278,0.0008459091,8
20,-1,2,1,774,0.29124308,8
20,-1,2,10,774,-0.012253761,8
20,-1,2,100,774,0.002260685,8
20,-1,2,1,2154,0.363441,8
20,-1,2,10,2154,-0.004980564,8
20,-1,2,100,2154,0.0008883476,8
20,-1,2,1,5994,0.4460292,8
20,-1,2,10,5994,-0.0004878044,8
20,-1,2,100,5994,-0.0011701584,8
20,-1,2,1,16681,0.5483904,8
20,-1,2,10,16681,0.004404068,8
20,-1,2,100,16681,0.008090973,8
20,-1,2,1,46415,0.49085808,8
20,-1,2,10,46415,0.0027770996,8
20,-1,2,100,46415,0.00034713745,8
20,-1,2,1,129154,0.65727806,8
20,-1,2,10,129154,0.0004911423,8
20,-1,2,100,129154,8.2969666e-05,8
20,-1,2,1,359381,0.7168741,8
20,-1,2,10,359381,-0.001294136,8
20,-1,2,100,359381,0.0001821518,8
20,-1,2,1,1000000,0.8023367,8
20,-1,2,10,1000000,0.0025987625,8
20,-1,2,100,1000000,-1.04904175e-05,8
20,-1,2,1,100,0.2522123,9
20,-1,2,10,100,-0.16045928,9
20,-1,2,100,100,-0.030052185,9
20,-1,2,1,278,0.20126009,9
20,-1,2,10,278,-0.022213936,9
20,-1,2,100,278,-0.00014925003,9
20,-1,2,1,774,0.20276546,9
20,-1,2,10,774,-0.022639751,9
20,-1,2,100,774,-0.0019278526,9
20,-1,2,1,2154,0.19145823,9
20,-1,2,10,2154,-0.027807713,9
20,-1,2,100,2154,-0.0010695457,9
20,-1,2,1,5994,0.30303812,9
20,-1,2,10,5994,0.0038661957,9
20,-1,2,100,5994,-7.247925e-05,9
20,-1,2,1,16681,0.43392372,9
20,-1,2,10,16681,0.00044727325,9
20,-1,2,100,16681,-7.6293945e-06,9
20,-1,2,1,46415,0.55041504,9
20,-1,2,10,46415,0.00979805,9
20,-1,2,100,46415,0.00019550323,9
20,-1,2,1,129154,0.30694962,9
20,-1,2,10,129154,-0.0005931854,9
20,-1,2,100,129154,-0.00023841858,9
20,-1,2,1,359381,0.66019917,9
20,-1,2,10,359381,0.0013513565,9
20,-1,2,100,359381,7.6293945e-06,9
20,-1,2,1,1000000,0.39711094,9
20,-1,2,10,1000000,-0.0012292862,9
20,-1,2,100,1000000,5.722046e-05,9
20,-1,2,1,100,0.15700245,10
20,-1,2,10,100,-0.055161238,10
20,-1,2,100,100,1.1920929e-06,10
20,-1,2,1,278,0.22391796,10
20,-1,2,10,278,-0.0060629845,10
20,-1,2,100,278,0.00046491623,10
20,-1,2,1,774,0.17240143,10
20,-1,2,10,774,0.0071430206,10
20,-1,2,100,774,-0.011078358,10
20,-1,2,1,2154,0.3060403,10
20,-1,2,10,2154,-0.0027337074,10
20,-1,2,100,2154,0.0008878708,10
20,-1,2,1,5994,0.19633865,10
20,-1,2,10,5994,-0.00076436996,10
20,-1,2,100,5994,-0.00046253204,10
20,-1,2,1,16681,0.2175703,10
20,-1,2,10,16681,0.0003709793,10
20,-1,2,100,16681,3.9100647e-05,10
20,-1,2,1,46415,0.226017,10
20,-1,2,10,46415,-0.005420685,10
20,-1,2,100,46415,0.0001001358,10
20,-1,2,1,129154,0.43655872,10
20,-1,2,10,129154,-0.0013313293,10
20,-1,2,100,129154,-2.0980835e-05,10
20,-1,2,1,359381,0.29407692,10
20,-1,2,10,359381,0.00020503998,10
20,-1,2,100,359381,2.0980835e-05,10
20,-1,2,1,1000000,0.25645828,10
20,-1,2,10,1000000,0.003645897,10
20,-1,2,100,1000000,1.6212463e-05,10
20,-1,3,1,100,2.7022328,1
20,-1,3,10,100,1.0575645,1
20,-1,3,100,100,0.021905392,1
20,-1,3,1,278,2.5591574,1
20,-1,3,10,278,1.2399373,1
20,-1,3,100,278,-0.04365611,1
20,-1,3,1,774,2.4693727,1
20,-1,3,10,774,1.7627482,1
20,-1,3,100,774,0.061762094,1
20,-1,3,1,2154,2.524162,1
20,-1,3,10,2154,1.8174918,1
20,-1,3,100,2154,0.051552296,1
20,-1,3,1,5994,2.3863988,1
20,-1,3,10,5994,1.7183723,1
20,-1,3,100,5994,0.06080246,1
20,-1,3,1,16681,2.336184,1
20,-1,3,10,16681,2.1264138,1
20,-1,3,100,16681,0.034522533,1
20,-1,3,1,46415,2.2849255,1
20,-1,3,10,46415,2.1056366,1
20,-1,3,100,46415,0.029419899,1
20,-1,3,1,129154,2.1945543,1
20,-1,3,10,129154,1.9425335,1
20,-1,3,100,129154,0.06844711,1
20,-1,3,1,359381,2.3559942,1
20,-1,3,10,359381,2.208846,1
20,-1,3,100,359381,0.0503273,1
20,-1,3,1,1000000,2.324852,1
20,-1,3,10,1000000,2.1775875,1
20,-1,3,100,1000000,0.07393551,1
20,-1,3,1,100,2.6427872,2
20,-1,3,10,100,0.20538926,2
20,-1,3,100,100,-0.10497022,2
20,-1,3,1,278,2.3250308,2
20,-1,3,10,278,0.10349512,2
20,-1,3,100,278,-0.006689787,2
20,-1,3,1,774,2.362425,2
20,-1,3,10,774,0.31477833,2
20,-1,3,100,774,-0.0076811314,2
20,-1,3,1,2154,2.3078923,2
20,-1,3,10,2154,0.40856314,2
20,-1,3,100,2154,-0.0050354004,2
20,-1,3,1,5994,2.419653,2
20,-1,3,10,5994,0.22898579,2
20,-1,3,100,5994,-0.00014734268,2
20,-1,3,1,16681,2.3323464,2
20,-1,3,10,16681,0.3593235,2
20,-1,3,100,16681,0.046874046,2
20,-1,3,1,46415,2.252678,2
20,-1,3,10,46415,0.39601517,2
20,-1,3,100,46415,0.0005273819,2
20,-1,3,1,129154,2.5734987,2
20,-1,3,10,129154,0.49881935,2
20,-1,3,100,129154,0.0008535385,2
20,-1,3,1,359381,2.1780338,2
20,-1,3,10,359381,0.4412136,2
20,-1,3,100,359381,0.0015983582,2
20,-1,3,1,1000000,2.4046507,2
20,-1,3,10,1000000,0.6023054,2
20,-1,3,100,1000000,-0.00037956238,2
20,-1,3,1,100,1.5856376,3
20,-1,3,10,100,-0.02145791,3
20,-1,3,100,100,-0.013699293,3
20,-1,3,1,278,1.7008379,3
20,-1,3,10,278,-0.013728142,3
20,-1,3,100,278,0.005452156,3
20,-1,3,1,774,1.7197223,3
20,-1,3,10,774,0.053886414,3
20,-1,3,100,774,-0.00034189224,3
20,-1,3,1,2154,1.8476844,3
20,-1,3,10,2154,0.049021244,3
20,-1,3,100,2154,-0.0010843277,3
20,-1,3,1,5994,2.0173998,3
20,-1,3,10,5994,0.04854107,3
20,-1,3,100,5994,1.4305115e-06,3
20,-1,3,1,16681,2.2515383,3
20,-1,3,10,16681,0.08431196,3
20,-1,3,100,16681,-0.00093364716,3
20,-1,3,1,46415,2.2874937,3
20,-1,3,10,46415,0.15274811,3
20,-1,3,100,46415,-0.0016813278,3
20,-1,3,1,129154,2.2592754,3
20,-1,3,10,129154,0.014215469,3
20,-1,3,100,129154,-0.0004415512,3
20,-1,3,1,359381,2.2684374,3
20,-1,3,10,359381,0.10971069,3
20,-1,3,100,359381,0.0015172958,3
20,-1,3,1,1000000,2.36244,3
20,-1,3,10,1000000,0.11555195,3
20,-1,3,100,1000000,6.580353e-05,3
20,-1,3,1,100,0.77117133,4
20,-1,3,10,100,-0.05703783,4
20,-1,3,100,100,-1.66893e-06,4
20,-1,3,1,278,0.80772305,4
20,-1,3,10,278,-0.018558502,4
20,-1,3,100,278,-0.004225731,4
20,-1,3,1,774,0.8086209,4
20,-1,3,10,774,0.0049262047,4
20,-1,3,100,774,0.014448166,4
20,-1,3,1,2154,1.0029202,4
20,-1,3,10,2154,0.007045269,4
20,-1,3,100,2154,-0.0005235672,4
20,-1,3,1,5994,0.9832697,4
20,-1,3,10,5994,-0.0073161125,4
20,-1,3,100,5994,-0.00033426285,4
20,-1,3,1,16681,1.1519651,4
20,-1,3,10,16681,-0.046458244,4
20,-1,3,100,16681,-0.01930666,4
20,-1,3,1,46415,1.1513224,4
20,-1,3,10,46415,0.014855385,4
20,-1,3,100,46415,0.0003004074,4
20,-1,3,1,129154,1.5446091,4
20,-1,3,10,129154,0.012618065,4
20,-1,3,100,129154,-0.00049972534,4
20,-1,3,1,359381,1.5407362,4
20,-1,3,10,359381,0.014858246,4
20,-1,3,100,359381,0.000500679,4
20,-1,3,1,1000000,1.5150146,4
20,-1,3,10,1000000,0.014309883,4
20,-1,3,100,1000000,0.00058555603,4
20,-1,3,1,100,0.34459472,5
20,-1,3,10,100,-0.08558464,5
20,-1,3,100,100,-0.02183032,5
20,-1,3,1,278,0.5352144,5
20,-1,3,10,278,-0.03545952,5
20,-1,3,100,278,-0.0005874634,5
20,-1,3,1,774,0.521729,5
20,-1,3,10,774,-0.012102604,5
20,-1,3,100,774,-0.0013995171,5
20,-1,3,1,2154,0.51623106,5
20,-1,3,10,2154,-0.004863262,5
20,-1,3,100,2154,0.001124382,5
20,-1,3,1,5994,0.5556445,5
20,-1,3,10,5994,0.0009484291,5
20,-1,3,100,5994,-3.2424927e-05,5
20,-1,3,1,16681,0.64350986,5
20,-1,3,10,16681,0.012014389,5
20,-1,3,100,16681,5.2452087e-05,5
20,-1,3,1,46415,0.8307686,5
20,-1,3,10,46415,0.0010147095,5
20,-1,3,100,46415,0.00011730194,5
20,-1,3,1,129154,0.87885857,5
20,-1,3,10,129154,-0.02131939,5
20,-1,3,100,129154,-2.5749207e-05,5
20,-1,3,1,359381,0.7967634,5
20,-1,3,10,359381,0.0046625137,5
20,-1,3,100,359381,4.005432e-05,5
20,-1,3,1,1000000,1.0770731,5
20,-1,3,10,1000000,0.0039157867,5
20,-1,3,100,1000000,-1.04904175e-05,5
20,-1,3,1,100,0.39119625,6
20,-1,3,10,100,-0.04897523,6
20,-1,3,100,100,-0.040620565,6
20,-1,3,1,278,0.20422459,6
20,-1,3,10,278,-0.0015735626,6
20,-1,3,100,278,-0.0009794235,6
20,-1,3,1,774,0.37762403,6
20,-1,3,10,774,-0.0020623207,6
20,-1,3,100,774,-0.0009598732,6
20,-1,3,1,2154,0.43142653,6
20,-1,3,10,2154,-0.0071616173,6
20,-1,3,100,2154,-8.869171e-05,6
20,-1,3,1,5994,0.2968464,6
20,-1,3,10,5994,1.1444092e-05,6
20,-1,3,100,5994,0.0016698837,6
20,-1,3,1,16681,0.41607094,6
20,-1,3,10,16681,-0.00029087067,6
20,-1,3,100,16681,-4.005432e-05,6
20,-1,3,1,46415,0.5676222,6
20,-1,3,10,46415,-0.0029802322,6
20,-1,3,100,46415,-5.6266785e-05,6
20,-1,3,1,129154,0.63687706,6
20,-1,3,10,129154,0.00035762787,6
20,-1,3,100,129154,-0.00018596649,6
20,-1,3,1,359381,0.44758892,6
20,-1,3,10,359381,-0.0036001205,6
20,-1,3,100,359381,-3.1471252e-05,6
20,-1,3,1,1000000,0.69597435,6
20,-1,3,10,1000000,0.0026893616,6
20,-1,3,100,1000000,-0.00037670135,6
20,-1,3,1,100,-0.04362774,7
20,-1,3,10,100,-0.06482506,7
20,-1,3,100,100,-0.037564754,7
20,-1,3,1,278,0.07828903,7
20,-1,3,10,278,-0.047106743,7
20,-1,3,100,278,-0.011426926,7
20,-1,3,1,774,0.1524353,7
20,-1,3,10,774,-0.0038423538,7
20,-1,3,100,774,-0.0013337135,7
20,-1,3,1,2154,0.24643707,7
20,-1,3,10,2154,1.66893e-05,7
20,-1,3,100,2154,0.0001244545,7
20,-1,3,1,5994,0.12370968,7
20,-1,3,10,5994,0.0016880035,7
20,-1,3,100,5994,0.0006055832,7
20,-1,3,1,16681,0.29319096,7
20,-1,3,10,16681,-0.001666069,7
20,-1,3,100,16681,3.9100647e-05,7
20,-1,3,1,46415,0.24802876,7
20,-1,3,10,46415,0.0002861023,7
20,-1,3,100,46415,-0.00035381317,7
20,-1,3,1,129154,0.36627674,7
20,-1,3,10,129154,-0.00036144257,7
20,-1,3,100,129154,-4.673004e-05,7
20,-1,3,1,359381,0.33696842,7
20,-1,3,10,359381,0.0011301041,7
20,-1,3,100,359381,-9.346008e-05,7
20,-1,3,1,1000000,0.4505968,7
20,-1,3,10,1000000,0.00096797943,7
20,-1,3,100,1000000,-9.536743e-06,7
20,-1,3,1,100,0.007479191,8
20,-1,3,10,100,-0.011209965,8
20,-1,3,100,100,-1.4305115e-06,8
20,-1,3,1,278,-0.009528637,8
20,-1,3,10,278,-0.0046930313,8
20,-1,3,100,278,-0.00019693375,8
20,-1,3,1,774,0.053387165,8
20,-1,3,10,774,-0.0025529861,8
20,-1,3,100,774,0.0023674965,8
20,-1,3,1,2154,0.15117407,8
20,-1,3,10,2154,-0.0005145073,8
20,-1,3,100,2154,-0.00039863586,8
20,-1,3,1,5994,0.04711628,8
20,-1,3,10,5994,-0.00027656555,8
20,-1,3,100,5994,2.5749207e-05,8
20,-1,3,1,16681,0.06658554,8
20,-1,3,10,16681,0.0051822662,8
20,-1,3,100,16681,0.00037288666,8
20,-1,3,1,46415,0.0996685,8
20,-1,3,10,46415,-0.006620407,8
20,-1,3,100,46415,-0.0032596588,8
20,-1,3,1,129154,0.12056732,8
20,-1,3,10,129154,-0.0001335144,8
20,-1,3,100,129154,-3.1471252e-05,8
20,-1,3,1,359381,0.16242123,8
20,-1,3,10,359381,-0.00044059753,8
20,-1,3,100,359381,-5.722046e-06,8
20,-1,3,1,1000000,0.17240906,8
20,-1,3,10,1000000,-7.6293945e-06,8
20,-1,3,100,1000000,-1.9073486e-06,8
20,-1,3,1,100,-0.047947884,9
20,-1,3,10,100,0.041314125,9
20,-1,3,100,100,1.9073486e-06,9
20,-1,3,1,278,-0.088914394,9
20,-1,3,10,278,-0.036912918,9
20,-1,3,100,278,-0.023613453,9
20,-1,3,1,774,0.038146973,9
20,-1,3,10,774,-0.004155636,9
20,-1,3,100,774,-0.004541397,9
20,-1,3,1,2154,0.08046436,9
20,-1,3,10,2154,-0.0015149117,9
20,-1,3,100,2154,-0.0012812614,9
20,-1,3,1,5994,0.06763172,9
20,-1,3,10,5994,-0.005218506,9
20,-1,3,100,5994,-0.0034008026,9
20,-1,3,1,16681,0.069690704,9
20,-1,3,10,16681,-0.0007791519,9
20,-1,3,100,16681,-6.580353e-05,9
20,-1,3,1,46415,0.06661987,9
20,-1,3,10,46415,-0.00029850006,9
20,-1,3,100,46415,-1.9073486e-06,9
20,-1,3,1,129154,0.15246391,9
20,-1,3,10,129154,0.00038528442,9
20,-1,3,100,129154,5.531311e-05,9
